image_path,img_index,char_index,char_label,char_box_x1,char_box_y1,char_box_x2,char_box_y2,points_json
./manual_dot_image/images\dot_font_random_51.png,50,5,Y,1240,40,1440,320,"[[1240, 40], [1400, 40], [1240, 80], [1400, 80], [1280, 120], [1360, 120], [1320, 160], [1320, 200], [1320, 240], [1320, 280]]"
./manual_dot_image/images\dot_font_random_52.png,51,0,1,40,40,240,320,"[[120, 40], [80, 80], [120, 80], [120, 120], [120, 160], [120, 200], [120, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_52.png,51,1,8,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [320, 160], [360, 160], [400, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_52.png,51,2,7,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [680, 80], [640, 120], [600, 160], [560, 200], [560, 240], [560, 280]]"
./manual_dot_image/images\dot_font_random_52.png,51,3,8,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [800, 160], [840, 160], [880, 160], [760, 200], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_52.png,51,4,8,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_52.png,51,5,0,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1360, 120], [1400, 120], [1240, 160], [1320, 160], [1400, 160], [1240, 200], [1280, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_53.png,52,0,0,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [160, 120], [200, 120], [40, 160], [120, 160], [200, 160], [40, 200], [80, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_53.png,52,1,Y,280,40,480,320,"[[280, 40], [440, 40], [280, 80], [440, 80], [320, 120], [400, 120], [360, 160], [360, 200], [360, 240], [360, 280]]"
./manual_dot_image/images\dot_font_random_53.png,52,2,7,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [680, 80], [640, 120], [600, 160], [560, 200], [560, 240], [560, 280]]"
./manual_dot_image/images\dot_font_random_53.png,52,3,8,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [800, 160], [840, 160], [880, 160], [760, 200], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_53.png,52,4,2,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1160, 120], [1120, 160], [1080, 200], [1040, 240], [1000, 280], [1040, 280], [1080, 280], [1120, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_53.png,52,5,5,1240,40,1440,320,"[[1240, 40], [1280, 40], [1320, 40], [1360, 40], [1400, 40], [1240, 80], [1240, 120], [1280, 120], [1320, 120], [1360, 120], [1400, 160], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_54.png,53,0,Y,40,40,240,320,"[[40, 40], [200, 40], [40, 80], [200, 80], [80, 120], [160, 120], [120, 160], [120, 200], [120, 240], [120, 280]]"
./manual_dot_image/images\dot_font_random_54.png,53,1,9,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [320, 160], [360, 160], [400, 160], [440, 160], [440, 200], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_54.png,53,2,8,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [520, 120], [680, 120], [560, 160], [600, 160], [640, 160], [520, 200], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_54.png,53,3,9,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [800, 160], [840, 160], [880, 160], [920, 160], [920, 200], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_54.png,53,4,7,1000,40,1200,320,"[[1000, 40], [1040, 40], [1080, 40], [1120, 40], [1160, 40], [1160, 80], [1120, 120], [1080, 160], [1040, 200], [1040, 240], [1040, 280]]"
./manual_dot_image/images\dot_font_random_54.png,53,5,8,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1400, 120], [1280, 160], [1320, 160], [1360, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_55.png,54,0,A,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [200, 120], [40, 160], [80, 160], [120, 160], [160, 160], [200, 160], [40, 200], [200, 200], [40, 240], [200, 240], [40, 280], [200, 280]]"
./manual_dot_image/images\dot_font_random_55.png,54,1,6,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [280, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_55.png,54,2,1,520,40,720,320,"[[600, 40], [560, 80], [600, 80], [600, 120], [600, 160], [600, 200], [600, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_55.png,54,3,9,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [800, 160], [840, 160], [880, 160], [920, 160], [920, 200], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_55.png,54,4,7,1000,40,1200,320,"[[1000, 40], [1040, 40], [1080, 40], [1120, 40], [1160, 40], [1160, 80], [1120, 120], [1080, 160], [1040, 200], [1040, 240], [1040, 280]]"
./manual_dot_image/images\dot_font_random_55.png,54,5,8,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1400, 120], [1280, 160], [1320, 160], [1360, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_56.png,55,0,7,40,40,240,320,"[[40, 40], [80, 40], [120, 40], [160, 40], [200, 40], [200, 80], [160, 120], [120, 160], [80, 200], [80, 240], [80, 280]]"
./manual_dot_image/images\dot_font_random_56.png,55,1,1,280,40,480,320,"[[360, 40], [320, 80], [360, 80], [360, 120], [360, 160], [360, 200], [360, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_56.png,55,2,7,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [680, 80], [640, 120], [600, 160], [560, 200], [560, 240], [560, 280]]"
./manual_dot_image/images\dot_font_random_56.png,55,3,Y,760,40,960,320,"[[760, 40], [920, 40], [760, 80], [920, 80], [800, 120], [880, 120], [840, 160], [840, 200], [840, 240], [840, 280]]"
./manual_dot_image/images\dot_font_random_56.png,55,4,8,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_56.png,55,5,8,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1400, 120], [1280, 160], [1320, 160], [1360, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_57.png,56,0,0,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [160, 120], [200, 120], [40, 160], [120, 160], [200, 160], [40, 200], [80, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_57.png,56,1,7,280,40,480,320,"[[280, 40], [320, 40], [360, 40], [400, 40], [440, 40], [440, 80], [400, 120], [360, 160], [320, 200], [320, 240], [320, 280]]"
./manual_dot_image/images\dot_font_random_57.png,56,2,3,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [680, 120], [600, 160], [640, 160], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_57.png,56,3,1,760,40,960,320,"[[840, 40], [800, 80], [840, 80], [840, 120], [840, 160], [840, 200], [840, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_57.png,56,4,7,1000,40,1200,320,"[[1000, 40], [1040, 40], [1080, 40], [1120, 40], [1160, 40], [1160, 80], [1120, 120], [1080, 160], [1040, 200], [1040, 240], [1040, 280]]"
./manual_dot_image/images\dot_font_random_57.png,56,5,0,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1360, 120], [1400, 120], [1240, 160], [1320, 160], [1400, 160], [1240, 200], [1280, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_58.png,57,0,A,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [200, 120], [40, 160], [80, 160], [120, 160], [160, 160], [200, 160], [40, 200], [200, 200], [40, 240], [200, 240], [40, 280], [200, 280]]"
./manual_dot_image/images\dot_font_random_58.png,57,1,0,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [400, 120], [440, 120], [280, 160], [360, 160], [440, 160], [280, 200], [320, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_58.png,57,2,1,520,40,720,320,"[[600, 40], [560, 80], [600, 80], [600, 120], [600, 160], [600, 200], [600, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_58.png,57,3,8,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [800, 160], [840, 160], [880, 160], [760, 200], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_58.png,57,4,9,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1160, 160], [1160, 200], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_58.png,57,5,1,1240,40,1440,320,"[[1320, 40], [1280, 80], [1320, 80], [1320, 120], [1320, 160], [1320, 200], [1320, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_59.png,58,0,5,40,40,240,320,"[[40, 40], [80, 40], [120, 40], [160, 40], [200, 40], [40, 80], [40, 120], [80, 120], [120, 120], [160, 120], [200, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_59.png,58,1,2,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [440, 120], [400, 160], [360, 200], [320, 240], [280, 280], [320, 280], [360, 280], [400, 280], [440, 280]]"
./manual_dot_image/images\dot_font_random_59.png,58,2,9,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [520, 120], [680, 120], [560, 160], [600, 160], [640, 160], [680, 160], [680, 200], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_59.png,58,3,4,760,40,960,320,"[[880, 40], [840, 80], [880, 80], [800, 120], [880, 120], [760, 160], [880, 160], [760, 200], [800, 200], [840, 200], [880, 200], [920, 200], [880, 240], [880, 280]]"
./manual_dot_image/images\dot_font_random_59.png,58,4,9,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1160, 160], [1160, 200], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_59.png,58,5,Y,1240,40,1440,320,"[[1240, 40], [1400, 40], [1240, 80], [1400, 80], [1280, 120], [1360, 120], [1320, 160], [1320, 200], [1320, 240], [1320, 280]]"
./manual_dot_image/images\dot_font_random_60.png,59,0,9,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [200, 120], [80, 160], [120, 160], [160, 160], [200, 160], [200, 200], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_60.png,59,1,0,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [400, 120], [440, 120], [280, 160], [360, 160], [440, 160], [280, 200], [320, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_60.png,59,2,9,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [520, 120], [680, 120], [560, 160], [600, 160], [640, 160], [680, 160], [680, 200], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_60.png,59,3,1,760,40,960,320,"[[840, 40], [800, 80], [840, 80], [840, 120], [840, 160], [840, 200], [840, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_60.png,59,4,Y,1000,40,1200,320,"[[1000, 40], [1160, 40], [1000, 80], [1160, 80], [1040, 120], [1120, 120], [1080, 160], [1080, 200], [1080, 240], [1080, 280]]"
./manual_dot_image/images\dot_font_random_60.png,59,5,3,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1400, 120], [1320, 160], [1360, 160], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_61.png,60,0,6,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [40, 120], [80, 120], [120, 120], [160, 120], [40, 160], [200, 160], [40, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_61.png,60,1,1,280,40,480,320,"[[360, 40], [320, 80], [360, 80], [360, 120], [360, 160], [360, 200], [360, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_61.png,60,2,5,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [680, 160], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_61.png,60,3,4,760,40,960,320,"[[880, 40], [840, 80], [880, 80], [800, 120], [880, 120], [760, 160], [880, 160], [760, 200], [800, 200], [840, 200], [880, 200], [920, 200], [880, 240], [880, 280]]"
./manual_dot_image/images\dot_font_random_61.png,60,4,2,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1160, 120], [1120, 160], [1080, 200], [1040, 240], [1000, 280], [1040, 280], [1080, 280], [1120, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_61.png,60,5,4,1240,40,1440,320,"[[1360, 40], [1320, 80], [1360, 80], [1280, 120], [1360, 120], [1240, 160], [1360, 160], [1240, 200], [1280, 200], [1320, 200], [1360, 200], [1400, 200], [1360, 240], [1360, 280]]"
./manual_dot_image/images\dot_font_random_62.png,61,0,1,40,40,240,320,"[[120, 40], [80, 80], [120, 80], [120, 120], [120, 160], [120, 200], [120, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_62.png,61,1,6,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [280, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_62.png,61,2,A,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [520, 120], [680, 120], [520, 160], [560, 160], [600, 160], [640, 160], [680, 160], [520, 200], [680, 200], [520, 240], [680, 240], [520, 280], [680, 280]]"
./manual_dot_image/images\dot_font_random_62.png,61,3,9,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [800, 160], [840, 160], [880, 160], [920, 160], [920, 200], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_62.png,61,4,4,1000,40,1200,320,"[[1120, 40], [1080, 80], [1120, 80], [1040, 120], [1120, 120], [1000, 160], [1120, 160], [1000, 200], [1040, 200], [1080, 200], [1120, 200], [1160, 200], [1120, 240], [1120, 280]]"
./manual_dot_image/images\dot_font_random_62.png,61,5,6,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1240, 120], [1280, 120], [1320, 120], [1360, 120], [1240, 160], [1400, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_63.png,62,0,6,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [40, 120], [80, 120], [120, 120], [160, 120], [40, 160], [200, 160], [40, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_63.png,62,1,6,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [280, 160], [440, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_63.png,62,2,2,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [680, 80], [680, 120], [640, 160], [600, 200], [560, 240], [520, 280], [560, 280], [600, 280], [640, 280], [680, 280]]"
./manual_dot_image/images\dot_font_random_63.png,62,3,A,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [920, 120], [760, 160], [800, 160], [840, 160], [880, 160], [920, 160], [760, 200], [920, 200], [760, 240], [920, 240], [760, 280], [920, 280]]"
./manual_dot_image/images\dot_font_random_63.png,62,4,5,1000,40,1200,320,"[[1000, 40], [1040, 40], [1080, 40], [1120, 40], [1160, 40], [1000, 80], [1000, 120], [1040, 120], [1080, 120], [1120, 120], [1160, 160], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_63.png,62,5,1,1240,40,1440,320,"[[1320, 40], [1280, 80], [1320, 80], [1320, 120], [1320, 160], [1320, 200], [1320, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_64.png,63,0,1,40,40,240,320,"[[120, 40], [80, 80], [120, 80], [120, 120], [120, 160], [120, 200], [120, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_64.png,63,1,8,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [320, 160], [360, 160], [400, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_64.png,63,2,6,520,40,720,320,"[[560, 40], [600, 40], [640, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [520, 160], [680, 160], [520, 200], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_64.png,63,3,1,760,40,960,320,"[[840, 40], [800, 80], [840, 80], [840, 120], [840, 160], [840, 200], [840, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_64.png,63,4,1,1000,40,1200,320,"[[1080, 40], [1040, 80], [1080, 80], [1080, 120], [1080, 160], [1080, 200], [1080, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_64.png,63,5,2,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1400, 120], [1360, 160], [1320, 200], [1280, 240], [1240, 280], [1280, 280], [1320, 280], [1360, 280], [1400, 280]]"
./manual_dot_image/images\dot_font_random_65.png,64,0,2,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [160, 160], [120, 200], [80, 240], [40, 280], [80, 280], [120, 280], [160, 280], [200, 280]]"
./manual_dot_image/images\dot_font_random_65.png,64,1,1,280,40,480,320,"[[360, 40], [320, 80], [360, 80], [360, 120], [360, 160], [360, 200], [360, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_65.png,64,2,Y,520,40,720,320,"[[520, 40], [680, 40], [520, 80], [680, 80], [560, 120], [640, 120], [600, 160], [600, 200], [600, 240], [600, 280]]"
./manual_dot_image/images\dot_font_random_65.png,64,3,3,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [920, 120], [840, 160], [880, 160], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_65.png,64,4,9,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1040, 160], [1080, 160], [1120, 160], [1160, 160], [1160, 200], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_65.png,64,5,6,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1240, 120], [1280, 120], [1320, 120], [1360, 120], [1240, 160], [1400, 160], [1240, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_66.png,65,0,8,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [40, 120], [200, 120], [80, 160], [120, 160], [160, 160], [40, 200], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_66.png,65,1,5,280,40,480,320,"[[280, 40], [320, 40], [360, 40], [400, 40], [440, 40], [280, 80], [280, 120], [320, 120], [360, 120], [400, 120], [440, 160], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_66.png,65,2,1,520,40,720,320,"[[600, 40], [560, 80], [600, 80], [600, 120], [600, 160], [600, 200], [600, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_66.png,65,3,4,760,40,960,320,"[[880, 40], [840, 80], [880, 80], [800, 120], [880, 120], [760, 160], [880, 160], [760, 200], [800, 200], [840, 200], [880, 200], [920, 200], [880, 240], [880, 280]]"
./manual_dot_image/images\dot_font_random_66.png,65,4,A,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1000, 120], [1160, 120], [1000, 160], [1040, 160], [1080, 160], [1120, 160], [1160, 160], [1000, 200], [1160, 200], [1000, 240], [1160, 240], [1000, 280], [1160, 280]]"
./manual_dot_image/images\dot_font_random_66.png,65,5,1,1240,40,1440,320,"[[1320, 40], [1280, 80], [1320, 80], [1320, 120], [1320, 160], [1320, 200], [1320, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_67.png,66,0,3,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [120, 160], [160, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_67.png,66,1,4,280,40,480,320,"[[400, 40], [360, 80], [400, 80], [320, 120], [400, 120], [280, 160], [400, 160], [280, 200], [320, 200], [360, 200], [400, 200], [440, 200], [400, 240], [400, 280]]"
./manual_dot_image/images\dot_font_random_67.png,66,2,5,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [520, 80], [520, 120], [560, 120], [600, 120], [640, 120], [680, 160], [680, 200], [520, 240], [680, 240], [560, 280], [600, 280], [640, 280]]"
./manual_dot_image/images\dot_font_random_67.png,66,3,3,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [920, 120], [840, 160], [880, 160], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_67.png,66,4,3,1000,40,1200,320,"[[1040, 40], [1080, 40], [1120, 40], [1000, 80], [1160, 80], [1160, 120], [1080, 160], [1120, 160], [1160, 200], [1000, 240], [1160, 240], [1040, 280], [1080, 280], [1120, 280]]"
./manual_dot_image/images\dot_font_random_67.png,66,5,0,1240,40,1440,320,"[[1280, 40], [1320, 40], [1360, 40], [1240, 80], [1400, 80], [1240, 120], [1360, 120], [1400, 120], [1240, 160], [1320, 160], [1400, 160], [1240, 200], [1280, 200], [1400, 200], [1240, 240], [1400, 240], [1280, 280], [1320, 280], [1360, 280]]"
./manual_dot_image/images\dot_font_random_68.png,67,0,3,40,40,240,320,"[[80, 40], [120, 40], [160, 40], [40, 80], [200, 80], [200, 120], [120, 160], [160, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_68.png,67,1,8,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [280, 120], [440, 120], [320, 160], [360, 160], [400, 160], [280, 200], [440, 200], [280, 240], [440, 240], [320, 280], [360, 280], [400, 280]]"
./manual_dot_image/images\dot_font_random_68.png,67,2,7,520,40,720,320,"[[520, 40], [560, 40], [600, 40], [640, 40], [680, 40], [680, 80], [640, 120], [600, 160], [560, 200], [560, 240], [560, 280]]"
./manual_dot_image/images\dot_font_random_68.png,67,3,0,760,40,960,320,"[[800, 40], [840, 40], [880, 40], [760, 80], [920, 80], [760, 120], [880, 120], [920, 120], [760, 160], [840, 160], [920, 160], [760, 200], [800, 200], [920, 200], [760, 240], [920, 240], [800, 280], [840, 280], [880, 280]]"
./manual_dot_image/images\dot_font_random_68.png,67,4,Y,1000,40,1200,320,"[[1000, 40], [1160, 40], [1000, 80], [1160, 80], [1040, 120], [1120, 120], [1080, 160], [1080, 200], [1080, 240], [1080, 280]]"
./manual_dot_image/images\dot_font_random_68.png,67,5,4,1240,40,1440,320,"[[1360, 40], [1320, 80], [1360, 80], [1280, 120], [1360, 120], [1240, 160], [1360, 160], [1240, 200], [1280, 200], [1320, 200], [1360, 200], [1400, 200], [1360, 240], [1360, 280]]"
./manual_dot_image/images\dot_font_random_69.png,68,0,5,40,40,240,320,"[[40, 40], [80, 40], [120, 40], [160, 40], [200, 40], [40, 80], [40, 120], [80, 120], [120, 120], [160, 120], [200, 160], [200, 200], [40, 240], [200, 240], [80, 280], [120, 280], [160, 280]]"
./manual_dot_image/images\dot_font_random_69.png,68,1,2,280,40,480,320,"[[320, 40], [360, 40], [400, 40], [280, 80], [440, 80], [440, 120], [400, 160], [360, 200], [320, 240], [280, 280], [320, 280], [360, 280], [400, 280], [440, 280]]"
